Leon Britton,SWA,4.3,,Midfielder,NOR-A BOU-H LIV-A,"[Game vs. STK H: 0 pts, Game vs. AVL A: 0 pts, Game vs. ARS H: 1 pts]",,,410,0.414167069632,1
Wayne Routledge,SWA,5.2,,Midfielder,NOR-A BOU-H LIV-A,"[Game vs. STK H: 0 pts, Game vs. AVL A: 0 pts, Game vs. ARS H: 0 pts]",100.0,100.0,408,0.414167069632,1
Rolando Aarons,NEW,4.6,,Midfielder,BOU-A LEI-H CRY-A,"[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. STK H: 0 pts]",100.0,100.0,270,0.407019390314,1
Kyle Lafferty,NOR,4.5,,Forward,SWA-H CHE-A ARS-H,"[Game vs. NEW A: 0 pts, Game vs. WBA H: 0 pts, Game vs. MCI A: 0 pts]",100.0,100.0,297,0.401929586119,1
Adlène Guédioura,WAT,4.3,,Midfielder,LEI-A MUN-H AVL-A,"[Game vs. ARS H: 0 pts, Game vs. STK A: 1 pts, Game vs. WHU H: 1 pts]",,,122,0.399916339609,1
Juan Cuadrado,CHE,7.4,Joined Juventus on loan until the ends of the season,Midfielder,STK-A NOR-H TOT-A,"[Game vs. AVL H: 0 pts, Game vs. WHU A: 0 pts, Game vs. LIV H: 0 pts]",0.0,0.0,89,0.385404644412,1
Craig Gardner,WBA,5.2,,Midfielder,MUN-A ARS-H WHU-A,"[Game vs. SUN H: 1 pts, Game vs. NOR A: 1 pts, Game vs. LEI H: 0 pts]",,,455,0.383756562191,1
Adama Traoré,AVL,5.6,,Midfielder,MCI-H EVE-A WAT-H,"[Game vs. CHE A: 1 pts, Game vs. SWA H: 1 pts, Game vs. TOT A: 0 pts]",100.0,100.0,554,0.37148055074,1
Joel Campbell,ARS,5.0,,Forward,TOT-H WBA-A NOR-A,"[Game vs. WAT A: 0 pts, Game vs. EVE H: 0 pts, Game vs. SWA A: 8 pts]",,,572,0.371375486416,1
Jordi Gomez Garcia-Penche,SUN,4.9,,Midfielder,SOU-H CRY-A STK-H,"[Game vs. WBA A: 2 pts, Game vs. NEW H: 0 pts, Game vs. EVE A: 0 pts]",100.0,100.0,386,0.359616612053,1
Santiago Vergini,SUN,4.5,Season loan to Getafe CF,Defender,SOU-H CRY-A STK-H,"[Game vs. WBA A: 0 pts, Game vs. NEW H: 0 pts, Game vs. EVE A: 0 pts]",,,380,0.349407282455,1
Valentin Roberge,SUN,4.0,Not in squad of 25,Defender,SOU-H CRY-A STK-H,"[Game vs. WBA A: 0 pts, Game vs. NEW H: 0 pts, Game vs. EVE A: 0 pts]",,,377,0.349407282455,1
Gastón Ramírez,SOU,5.3,,Midfielder,SUN-A STK-H MCI-A,"[Game vs. LEI H: 0 pts, Game vs. LIV A: 4 pts, Game vs. BOU H: 0 pts]",100.0,100.0,498,0.347397589765,1
Peter Odemwingie,STK,4.7,,Midfielder,CHE-H SOU-A SUN-A,"[Game vs. SWA A: 0 pts, Game vs. WAT H: 0 pts, Game vs. NEW A: 0 pts]",100.0,100.0,369,0.338230583703,1
Jordan Henderson,LIV,6.6,Foot injury - Unknown return date,Midfielder,CRY-H MCI-A SWA-H,"[Game vs. TOT A: 0 pts, Game vs. SOU H: 0 pts, Game vs. CHE A: 0 pts]",0.0,0.0,188,0.331276301006,1
Gary O'Neil,NOR,4.3,,Midfielder,SWA-H CHE-A ARS-H,"[Game vs. NEW A: 1 pts, Game vs. WBA H: 0 pts, Game vs. MCI A: 1 pts]",,,290,0.325716918868,1
Harry Arter,BOU,4.7,,Midfielder,NEW-H SWA-A EVE-H,"[Game vs. MCI A: 0 pts, Game vs. TOT H: 0 pts, Game vs. SOU A: 2 pts]",100.0,100.0,67,0.318485048888,1
Junior Stanislas,BOU,4.2,,Midfielder,NEW-H SWA-A EVE-H,"[Game vs. MCI A: 0 pts, Game vs. TOT H: 0 pts, Game vs. SOU A: 1 pts]",,,72,0.318485048888,1
Angel Rangel,SWA,4.2,,Defender,NOR-A BOU-H LIV-A,"[Game vs. STK H: 2 pts, Game vs. AVL A: 0 pts, Game vs. ARS H: 0 pts]",,,400,0.318029216464,1
Yoan Gouffran,NEW,5.6,,Midfielder,BOU-A LEI-H CRY-A,"[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. STK H: 0 pts]",,,266,0.316110299405,1
Ricky van Wolfswinkel,NOR,4.7,Loaned to Real Betis,Forward,SWA-H CHE-A ARS-H,"[Game vs. NEW A: 0 pts, Game vs. WBA H: 0 pts, Game vs. MCI A: 0 pts]",,,294,0.31102049521,1
Kieran Gibbs,ARS,5.2,,Defender,TOT-H WBA-A NOR-A,"[Game vs. WAT A: 0 pts, Game vs. EVE H: 1 pts, Game vs. SWA A: 1 pts]",,,8,0.294807590172,1
Isaiah Brown,CHE,4.5,Joined Vitesse Arnhem on loan for the season,Midfielder,STK-A NOR-H TOT-A,"[Game vs. AVL H: 0 pts, Game vs. WHU A: 0 pts, Game vs. LIV H: 0 pts]",0.0,0.0,95,0.294495553503,1
Nathan Allan de Souza,CHE,5.0,Joined Vitesse Arnhem on loan for the season,Midfielder,STK-A NOR-H TOT-A,"[Game vs. AVL H: 0 pts, Game vs. WHU A: 0 pts, Game vs. LIV H: 0 pts]",0.0,0.0,97,0.294495553503,1
Jack Wilshere,ARS,5.8,Ankle injury - Unknown return date,Midfielder,TOT-H WBA-A NOR-A,"[Game vs. WAT A: 0 pts, Game vs. EVE H: 0 pts, Game vs. SWA A: 0 pts]",0.0,0.0,18,0.285743322751,1
Gedion Zelalem,ARS,4.8,Joined Rangers on loan until 3/1/16. - Expected back 09 Jan,Midfielder,TOT-H WBA-A NOR-A,"[Game vs. WAT A: 0 pts, Game vs. EVE H: 0 pts, Game vs. SWA A: 0 pts]",0.0,0.0,23,0.285743322751,1
Tomas Rosicky,ARS,4.9,Knee injury - Unknown return date,Midfielder,TOT-H WBA-A NOR-A,"[Game vs. WAT A: 0 pts, Game vs. EVE H: 0 pts, Game vs. SWA A: 0 pts]",0.0,0.0,21,0.285743322751,1
Jeff Reine-Adelaide,ARS,4.8,,Midfielder,TOT-H WBA-A NOR-A,"[Game vs. WAT A: 0 pts, Game vs. EVE H: 0 pts, Game vs. SWA A: 0 pts]",,,539,0.285743322751,1
Loïc Remy,CHE,7.1,,Forward,STK-A NOR-H TOT-A,"[Game vs. AVL H: 1 pts, Game vs. WHU A: 0 pts, Game vs. LIV H: 0 pts]",100.0,100.0,99,0.27352817615,1
Duncan Watmore,SUN,4.3,,Forward,SOU-H CRY-A STK-H,"[Game vs. WBA A: 0 pts, Game vs. NEW H: 0 pts, Game vs. EVE A: 1 pts]",100.0,100.0,556,0.266931315062,1
Wes Brown,SUN,4.3,,Defender,SOU-H CRY-A STK-H,"[Game vs. WBA A: 0 pts, Game vs. NEW H: 0 pts, Game vs. EVE A: -1 pts]",100.0,100.0,381,0.258498191546,1
Willy Caballero,MCI,4.8,,Goalkeeper,AVL-A LIV-H SOU-H,"[Game vs. BOU H: 0 pts, Game vs. MUN A: 0 pts, Game vs. NOR H: 0 pts]",,,206,0.257590079275,1
Andrej Kramaric,LEI,5.5,,Forward,WAT-H NEW-A MUN-H,"[Game vs. SOU A: 0 pts, Game vs. CRY H: 0 pts, Game vs. WBA A: 0 pts]",,,172,0.247621656571,1
Steve Sidwell,STK,4.2,,Midfielder,CHE-H SOU-A SUN-A,"[Game vs. SWA A: 0 pts, Game vs. WAT H: 0 pts, Game vs. NEW A: 0 pts]",,,367,0.247321492793,1
Bradley Johnson,NOR,5.3,Joined Derby on 1/9,Midfielder,SWA-H CHE-A ARS-H,"[Game vs. NEW A: 0 pts, Game vs. WBA H: 0 pts, Game vs. MCI A: 0 pts]",0.0,0.0,284,0.234807827959,1
Joseph Dodoo,LEI,4.5,,Forward,WAT-H NEW-A MUN-H,"[Game vs. SOU A: 0 pts, Game vs. CRY H: 0 pts, Game vs. WBA A: 0 pts]",,,575,0.233304936578,1
Sean Murray,WAT,4.4,Joined Wigan until 16 Jan 2016,Midfielder,LEI-A MUN-H AVL-A,"[Game vs. ARS H: 0 pts, Game vs. STK A: 0 pts, Game vs. WHU H: 0 pts]",0.0,0.0,440,0.232478609402,1
Lewis McGugan,WAT,4.5,Transferred to Sheffield Wednesday,Midfielder,LEI-A MUN-H AVL-A,"[Game vs. ARS H: 0 pts, Game vs. STK A: 0 pts, Game vs. WHU H: 0 pts]",,,439,0.232478609402,1
Lloyd Dyer,WAT,4.3,,Midfielder,LEI-A MUN-H AVL-A,"[Game vs. ARS H: 0 pts, Game vs. STK A: 0 pts, Game vs. WHU H: 0 pts]",,,438,0.232478609402,1
Diego Fabbrini,WAT,4.5,Joined Middlesbrough on season-long loan spell. - Expected back 16 May,Midfielder,LEI-A MUN-H AVL-A,"[Game vs. ARS H: 0 pts, Game vs. STK A: 0 pts, Game vs. WHU H: 0 pts]",0.0,0.0,436,0.232478609402,1
Daniel Tözsér,WAT,5.0,Loan ended,Midfielder,LEI-A MUN-H AVL-A,"[Game vs. ARS H: 0 pts, Game vs. STK A: 0 pts, Game vs. WHU H: 0 pts]",,,433,0.232478609402,1
Shaun MacDonald,BOU,4.3,,Midfielder,NEW-H SWA-A EVE-H,"[Game vs. MCI A: 1 pts, Game vs. TOT H: 0 pts, Game vs. SOU A: 0 pts]",100.0,100.0,71,0.227575957979,1
Bertrand Traore,CHE,5.5,,Midfielder,STK-A NOR-H TOT-A,"[Game vs. AVL H: 0 pts, Game vs. WHU A: 0 pts, Game vs. LIV H: 0 pts]",,,568,0.226733615819,1
Marc Muniesa,STK,4.3,Thigh injury - Expected back 28 Nov,Defender,CHE-H SOU-A SUN-A,"[Game vs. SWA A: 0 pts, Game vs. WAT H: 0 pts, Game vs. NEW A: 0 pts]",0.0,0.0,359,0.225332479862,1
Joey O'Brien,WHU,4.4,,Defender,EVE-H TOT-A WBA-H,"[Game vs. CRY A: 0 pts, Game vs. CHE H: 0 pts, Game vs. WAT A: 0 pts]",100.0,100.0,468,0.222967148376,1
Reece Burke,WHU,3.9,Joined Bradford in one-month loan deal on 20/8. - Expected back 26 Sep,Defender,EVE-H TOT-A WBA-H,"[Game vs. CRY A: 0 pts, Game vs. CHE H: 0 pts, Game vs. WAT A: 0 pts]",0.0,0.0,472,0.222967148376,1
Gaël Clichy,MCI,5.3,,Defender,AVL-A LIV-H SOU-H,"[Game vs. BOU H: 0 pts, Game vs. MUN A: 0 pts, Game vs. NOR H: 0 pts]",0.0,100.0,210,0.20641745102,1
Jason Denayer,MCI,4.3,Joined Galatasaray in season-long loan deal,Defender,AVL-A LIV-H SOU-H,"[Game vs. BOU H: 0 pts, Game vs. MUN A: 0 pts, Game vs. NOR H: 0 pts]",0.0,0.0,214,0.20641745102,1
Stéphane Sessegnon,WBA,5.1,,Midfielder,MUN-A ARS-H WHU-A,"[Game vs. SUN H: 3 pts, Game vs. NOR A: 3 pts, Game vs. LEI H: 5 pts]",,,454,0.201938380373,1
Pablo Maffeo,MCI,4.0,,Defender,AVL-A LIV-H SOU-H,"[Game vs. BOU H: 0 pts, Game vs. MUN A: 0 pts, Game vs. NOR H: 0 pts]",,,578,0.200525941347,1
Fabio Borini,SUN,5.4,Foot injury - 50% chance of playing,Forward,SOU-H CRY-A STK-H,"[Game vs. WBA A: 1 pts, Game vs. NEW H: 0 pts, Game vs. EVE A: 0 pts]",50.0,50.0,201,0.191219576737,1
José Ángel Crespo,AVL,4.4,,Defender,MCI-H EVE-A WAT-H,"[Game vs. CHE A: 0 pts, Game vs. SWA H: 0 pts, Game vs. TOT A: 0 pts]",100.0,100.0,522,0.189878902848,1
Ángel Di María,MUN,8.5,Transferred to Paris Saint-Germain,Midfielder,WBA-H WAT-A LEI-A,"[Game vs. EVE A: 0 pts, Game vs. MCI H: 0 pts, Game vs. CRY A: 0 pts]",50.0,50.0,245,0.188669629842,1
Andreas Pereira,MUN,4.7,,Midfielder,WBA-H WAT-A LEI-A,"[Game vs. EVE A: 0 pts, Game vs. MCI H: 0 pts, Game vs. CRY A: 0 pts]",100.0,100.0,247,0.188669629842,1
Danny Graham,SUN,4.3,,Forward,SOU-H CRY-A STK-H,"[Game vs. WBA A: 1 pts, Game vs. NEW H: 0 pts, Game vs. EVE A: 0 pts]",100.0,100.0,394,0.181028851814,1
Raphael Spiegel,WHU,4.0,,Goalkeeper,EVE-H TOT-A WBA-H,"[Game vs. CRY A: 0 pts, Game vs. CHE H: 0 pts, Game vs. WAT A: 0 pts]",,,565,0.175952182374,1
Andy Carroll,WHU,6.4,,Forward,EVE-H TOT-A WBA-H,"[Game vs. CRY A: 1 pts, Game vs. CHE H: 6 pts, Game vs. WAT A: 2 pts]",100.0,100.0,483,0.175042144977,1
Tiago Ilori,AVL,4.4,,Defender,MCI-H EVE-A WAT-H,"[Game vs. CHE A: 0 pts, Game vs. SWA H: 0 pts, Game vs. TOT A: 0 pts]",100.0,100.0,181,0.157545544302,0
Tom Lawrence,LEI,4.4,Joined Blackburn on loan until January. - Expected back 02 Jan,Forward,WAT-H NEW-A MUN-H,"[Game vs. SOU A: 0 pts, Game vs. CRY H: 0 pts, Game vs. WBA A: 0 pts]",0.0,0.0,541,0.156712565662,0
David Nugent,LEI,5.5,Joined Middlesbrough on 14/8,Forward,WAT-H NEW-A MUN-H,"[Game vs. SOU A: 0 pts, Game vs. CRY H: 0 pts, Game vs. WBA A: 0 pts]",0.0,0.0,173,0.156712565662,0
Steven N'Zonzi,STK,5.0,Transferred to Seville,Midfielder,CHE-H SOU-A SUN-A,"[Game vs. SWA A: 0 pts, Game vs. WAT H: 0 pts, Game vs. NEW A: 0 pts]",,,366,0.156412401884,0
Mohamed El Ouriachi,STK,4.3,,Midfielder,CHE-H SOU-A SUN-A,"[Game vs. SWA A: 0 pts, Game vs. WAT H: 0 pts, Game vs. NEW A: 0 pts]",,,509,0.156412401884,0
Adam Bogdan,LIV,4.4,,Goalkeeper,CRY-H MCI-A SWA-H,"[Game vs. TOT A: 0 pts, Game vs. SOU H: 0 pts, Game vs. CHE A: 0 pts]",,,176,0.152390554625,0
Matt Grimes,SWA,4.3,,Midfielder,NOR-A BOU-H LIV-A,"[Game vs. STK H: 0 pts, Game vs. AVL A: 0 pts, Game vs. ARS H: 0 pts]",,,415,0.141439796905,0
Jay Fulton,SWA,4.3,Joined Oldham in three-month loan deal on 18/9 - Expected back 26 Dec,Midfielder,NOR-A BOU-H LIV-A,"[Game vs. STK H: 0 pts, Game vs. AVL A: 0 pts, Game vs. ARS H: 0 pts]",0.0,0.0,412,0.141439796905,0
Christian Atsu,BOU,5.1,Knock - 75% chance of playing,Midfielder,NEW-H SWA-A EVE-H,"[Game vs. MCI A: 0 pts, Game vs. TOT H: 0 pts, Game vs. SOU A: 0 pts]",75.0,75.0,65,0.13666686707,0
Kyle Bartley,SWA,4.3,,Defender,NOR-A BOU-H LIV-A,"[Game vs. STK H: 0 pts, Game vs. AVL A: 0 pts, Game vs. ARS H: 0 pts]",,,401,0.136211034646,0
Ryan Shawcross,STK,4.8,,Defender,CHE-H SOU-A SUN-A,"[Game vs. SWA A: 0 pts, Game vs. WAT H: 0 pts, Game vs. NEW A: 6 pts]",100.0,100.0,355,0.134423388953,0
Sammy Ameobi,NEW,5.0,Season loan to Cardiff,Midfielder,BOU-A LEI-H CRY-A,"[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. STK H: 0 pts]",,,267,0.134292117587,0
Mehdi Abeid,NEW,4.5,Joined Panathinaikos on 21/8,Midfielder,BOU-A LEI-H CRY-A,"[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. STK H: 0 pts]",0.0,0.0,262,0.134292117587,0
Rémy Cabella,NEW,6.5,Joined Marseille in season-long loan deal,Midfielder,BOU-A LEI-H CRY-A,"[Game vs. NOR H: 0 pts, Game vs. SUN A: 0 pts, Game vs. STK H: 0 pts]",0.0,0.0,269,0.134292117587,0
Kelvin Davis,SOU,4.3,,Goalkeeper,SUN-A STK-H MCI-A,"[Game vs. LEI H: 2 pts, Game vs. LIV A: 0 pts, Game vs. BOU H: 0 pts]",,,299,0.126923925989,0
Wojciech Szczesny,ARS,5.0,Joined Roma in season-long loan deal. - Expected back 16 May,Goalkeeper,TOT-H WBA-A NOR-A,"[Game vs. WAT A: 0 pts, Game vs. EVE H: 0 pts, Game vs. SWA A: 0 pts]",0.0,0.0,1,0.125672041,0
David Ospina,ARS,4.7,Shoulder injury - Expected back 21 Nov,Goalkeeper,TOT-H WBA-A NOR-A,"[Game vs. WAT A: 0 pts, Game vs. EVE H: 0 pts, Game vs. SWA A: 0 pts]",0.0,0.0,2,0.125672041,0
Kevin Nolan,WHU,5.4,Left club by mutual consent on 27/8,Midfielder,EVE-H TOT-A WBA-H,"[Game vs. CRY A: 0 pts, Game vs. CHE H: 0 pts, Game vs. WAT A: 0 pts]",0.0,0.0,476,0.109795015212,0
Jamal Blackman,CHE,4.5,,Goalkeeper,STK-A NOR-H TOT-A,"[Game vs. AVL H: 0 pts, Game vs. WHU A: 0 pts, Game vs. LIV H: 0 pts]",,,557,0.106924752108,0
Filipe Luis Kasmirski,CHE,5.5,Transferred to Atletico Madrid,Defender,STK-A NOR-H TOT-A,"[Game vs. AVL H: 0 pts, Game vs. WHU A: 0 pts, Game vs. LIV H: 0 pts]",,,83,0.104279645375,0
Andreas Christensen,CHE,4.5,Joined Borussia MGladbach on season-long loan deal,Defender,STK-A NOR-H TOT-A,"[Game vs. AVL H: 0 pts, Game vs. WHU A: 0 pts, Game vs. LIV H: 0 pts]",0.0,0.0,85,0.104279645375,0
Kieran Richardson,AVL,4.3,,Defender,MCI-H EVE-A WAT-H,"[Game vs. CHE A: 0 pts, Game vs. SWA H: 0 pts, Game vs. TOT A: 0 pts]",,,33,0.0989698119393,0
Nabil Bentaleb,TOT,4.3,Ankle injury - Expected back 02 Nov,Midfielder,ARS-A WHU-H CHE-H,"[Game vs. LIV H: 0 pts, Game vs. BOU A: 0 pts, Game vs. AVL H: 0 pts]",0.0,0.0,342,0.0842776699687,0
Fabian Delph,MCI,5.4,,Midfielder,AVL-A LIV-H SOU-H,"[Game vs. BOU H: 0 pts, Game vs. MUN A: 0 pts, Game vs. NOR H: 0 pts]",0.0,100.0,43,0.0826555097421,0
Jay Rodriguez,SOU,6.5,Foot injury - Expected back 07 Nov,Forward,SUN-A STK-H MCI-A,"[Game vs. LEI H: 1 pts, Game vs. LIV A: 0 pts, Game vs. BOU H: 0 pts]",0.0,0.0,319,0.0821988819521,0
Shane Long,SOU,5.8,Ankle injury - Expected back 07 Nov,Forward,SUN-A STK-H MCI-A,"[Game vs. LEI H: 0 pts, Game vs. LIV A: 0 pts, Game vs. BOU H: 0 pts]",0.0,0.0,318,0.0821988819521,0
Juan Carlos Paredes,WAT,4.3,,Defender,LEI-A MUN-H AVL-A,"[Game vs. ARS H: 1 pts, Game vs. STK A: 1 pts, Game vs. WHU H: 1 pts]",100.0,100.0,427,0.0750225269884,0
Lloyd Isgrove,SOU,4.5,Joined Barnsley on loan until 3/1/16. - Expected back 09 Jan,Midfielder,SUN-A STK-H MCI-A,"[Game vs. LEI H: 0 pts, Game vs. LIV A: 0 pts, Game vs. BOU H: 0 pts]",0.0,0.0,598,0.0658152808011,0
Youssouf Mulumbu,NOR,4.3,,Midfielder,SWA-H CHE-A ARS-H,"[Game vs. NEW A: 0 pts, Game vs. WBA H: 0 pts, Game vs. MCI A: 3 pts]",100.0,100.0,292,0.0529896461407,0
Cuco Martina,SOU,4.2,,Defender,SUN-A STK-H MCI-A,"[Game vs. LEI H: 0 pts, Game vs. LIV A: 0 pts, Game vs. BOU H: 0 pts]",,,489,0.046479396367,0
Franck Tabanou,SWA,4.5,,Defender,NOR-A BOU-H LIV-A,"[Game vs. STK H: 0 pts, Game vs. AVL A: 0 pts, Game vs. ARS H: 0 pts]",,,405,0.0453019437368,0
Jordi Amat,SWA,4.4,,Defender,NOR-A BOU-H LIV-A,"[Game vs. STK H: 0 pts, Game vs. AVL A: 0 pts, Game vs. ARS H: 0 pts]",100.0,100.0,403,0.0453019437368,0
Dwight Tiendalli,SWA,4.0,Left club by mutual consent on 1/9,Defender,NOR-A BOU-H LIV-A,"[Game vs. STK H: 0 pts, Game vs. AVL A: 0 pts, Game vs. ARS H: 0 pts]",0.0,0.0,402,0.0453019437368,0
Papy Djilobodji,CHE,4.9,,Defender,STK-A NOR-H TOT-A,"[Game vs. AVL H: 0 pts, Game vs. WHU A: 0 pts, Game vs. LIV H: 0 pts]",,,585,0.0332053535415,0
Mathieu Debuchy,ARS,5.2,,Defender,TOT-H WBA-A NOR-A,"[Game vs. WAT A: 0 pts, Game vs. EVE H: 0 pts, Game vs. SWA A: 0 pts]",,,9,0.0220803174443,0
Kyle Knoyle,WHU,4.0,,Defender,EVE-H TOT-A WBA-H,"[Game vs. CRY A: 0 pts, Game vs. CHE H: 0 pts, Game vs. WAT A: 0 pts]",,,579,0.0130889118799,0
Ron Vlaar,AVL,4.5,Contract expired,Defender,MCI-H EVE-A WAT-H,"[Game vs. CHE A: 0 pts, Game vs. SWA H: 0 pts, Game vs. TOT A: 0 pts]",,,34,0.00806072103019,0
Aly Cissokho,AVL,4.5,Loaned to Porto,Defender,MCI-H EVE-A WAT-H,"[Game vs. CHE A: 0 pts, Game vs. SWA H: 0 pts, Game vs. TOT A: 0 pts]",,,36,0.00806072103019,0
Philippe Senderos,AVL,4.0,Not in 25 man squad,Defender,MCI-H EVE-A WAT-H,"[Game vs. CHE A: 0 pts, Game vs. SWA H: 0 pts, Game vs. TOT A: 0 pts]",100.0,100.0,35,0.00806072103019,0
Jores Okore,AVL,4.4,,Defender,MCI-H EVE-A WAT-H,"[Game vs. CHE A: 0 pts, Game vs. SWA H: 0 pts, Game vs. TOT A: 0 pts]",100.0,100.0,39,0.00806072103019,0
Nathan Baker,AVL,4.0,Joined Bristol City in season-long loan deal,Defender,MCI-H EVE-A WAT-H,"[Game vs. CHE A: 0 pts, Game vs. SWA H: 0 pts, Game vs. TOT A: 0 pts]",0.0,0.0,40,0.00806072103019,0
Lewis Kinsella,AVL,3.9,,Defender,MCI-H EVE-A WAT-H,"[Game vs. CHE A: 0 pts, Game vs. SWA H: 0 pts, Game vs. TOT A: 0 pts]",,,41,0.00806072103019,0
Tom Carroll,TOT,4.7,Knock - 75% chance of playing,Midfielder,ARS-A WHU-H CHE-H,"[Game vs. LIV H: 0 pts, Game vs. BOU A: 0 pts, Game vs. AVL H: 0 pts]",75.0,75.0,347,-0.00663142094038,0
Patrick Roberts,MCI,4.3,,Midfielder,AVL-A LIV-H SOU-H,"[Game vs. BOU H: 0 pts, Game vs. MUN A: 0 pts, Game vs. NOR H: 0 pts]",,,516,-0.00825358116701,0
Harrison Reed,SOU,4.3,,Midfielder,SUN-A STK-H MCI-A,"[Game vs. LEI H: 0 pts, Game vs. LIV A: 0 pts, Game vs. BOU H: 0 pts]",,,312,-0.0162387738712,0
Jake Hesketh,SOU,4.7,,Midfielder,SUN-A STK-H MCI-A,"[Game vs. LEI H: 0 pts, Game vs. LIV A: 0 pts, Game vs. BOU H: 0 pts]",,,315,-0.0162387738712,0
Filip Djuricic,SOU,5.5,Loan ended,Midfielder,SUN-A STK-H MCI-A,"[Game vs. LEI H: 0 pts, Game vs. LIV A: 0 pts, Game vs. BOU H: 0 pts]",,,317,-0.0162387738712,0
Eljero Elia,SOU,6.0,Loan ended,Midfielder,SUN-A STK-H MCI-A,"[Game vs. LEI H: 0 pts, Game vs. LIV A: 0 pts, Game vs. BOU H: 0 pts]",,,316,-0.0162387738712,0
Joe Allen,LIV,4.9,,Midfielder,CRY-H MCI-A SWA-H,"[Game vs. TOT A: 1 pts, Game vs. SOU H: 0 pts, Game vs. CHE A: 0 pts]",100.0,100.0,190,-0.0323600626306,0
Matthew James,LEI,4.5,Knee injury - Unknown return date,Midfielder,WAT-H NEW-A MUN-H,"[Game vs. SOU A: 0 pts, Game vs. CRY H: 0 pts, Game vs. WBA A: 0 pts]",0.0,0.0,169,-0.0323614562863,0
Anthony Knockaert,LEI,4.5,Transferred to Standard Liege,Midfielder,WAT-H NEW-A MUN-H,"[Game vs. SOU A: 0 pts, Game vs. CRY H: 0 pts, Game vs. WBA A: 0 pts]",,,168,-0.0323614562863,0
Dean Hammond,LEI,4.3,Signed for Sheffield United on loan until January - Expected back 02 Jan,Midfielder,WAT-H NEW-A MUN-H,"[Game vs. SOU A: 0 pts, Game vs. CRY H: 0 pts, Game vs. WBA A: 0 pts]",0.0,0.0,167,-0.0323614562863,0
Fraser Forster,SOU,4.9,Knee injury - Unknown return date,Goalkeeper,SUN-A STK-H MCI-A,"[Game vs. LEI H: 0 pts, Game vs. LIV A: 0 pts, Game vs. BOU H: 0 pts]",0.0,0.0,298,-0.0548942558296,0
Paulo Gazzaniga,SOU,4.5,,Goalkeeper,SUN-A STK-H MCI-A,"[Game vs. LEI H: 0 pts, Game vs. LIV A: 0 pts, Game vs. BOU H: 0 pts]",,,549,-0.0548942558296,0
Patrick McNair,MUN,4.7,Abdominal injury - Expected back 31 Oct,Defender,WBA-H WAT-A LEI-A,"[Game vs. EVE A: 0 pts, Game vs. MCI H: 0 pts, Game vs. CRY A: 0 pts]",0.0,0.0,236,-0.0589446179997,0
Tony Hibbert,EVE,3.9,Knee injury - Expected back 07 Nov,Defender,WHU-A AVL-H BOU-A,"[Game vs. MUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. SUN H: 0 pts]",0.0,0.0,135,-0.0597139927663,0
Leighton Baines,EVE,6.1,Ankle injury - 25% chance of playing,Defender,WHU-A AVL-H BOU-A,"[Game vs. MUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. SUN H: 0 pts]",25.0,25.0,129,-0.0597139927663,0
Luke Garbutt,EVE,4.5,Joined Fulham on a season-long loan on 25/7. - Expected back 09 May,Defender,WHU-A AVL-H BOU-A,"[Game vs. MUN H: 0 pts, Game vs. ARS A: 0 pts, Game vs. SUN H: 0 pts]",0.0,0.0,133,-0.0597139927663,0
Josh Cullen,WHU,4.4,,Midfielder,EVE-H TOT-A WBA-H,"[Game vs. CRY A: 0 pts, Game vs. CHE H: 0 pts, Game vs. WAT A: 0 pts]",,,566,-0.0634641727584,0
Diego Poyet,WHU,4.5,Joined MK Dons in season-long loan deal,Midfielder,EVE-H TOT-A WBA-H,"[Game vs. CRY A: 0 pts, Game vs. CHE H: 0 pts, Game vs. WAT A: 0 pts]",0.0,0.0,479,-0.0720231666058,0
Morgan Amalfitano,WHU,4.6,Left club by mutual consent on 6/10 - Unknown return date,Midfielder,EVE-H TOT-A WBA-H,"[Game vs. CRY A: 0 pts, Game vs. CHE H: 0 pts, Game vs. WAT A: 0 pts]",0.0,0.0,480,-0.0720231666058,0
Martin Samuelsen,WHU,4.4,,Midfielder,EVE-H TOT-A WBA-H,"[Game vs. CRY A: 0 pts, Game vs. CHE H: 0 pts, Game vs. WAT A: 0 pts]",,,545,-0.0720231666058,0
Stewart Downing,WHU,6.0,Transferred to Middlesbrough,Midfielder,EVE-H TOT-A WBA-H,"[Game vs. CRY A: 0 pts, Game vs. CHE H: 0 pts, Game vs. WAT A: 0 pts]",,,474,-0.0720231666058,0
Michail Antonio,WHU,5.4,,Midfielder,EVE-H TOT-A WBA-H,"[Game vs. CRY A: 0 pts, Game vs. CHE H: 0 pts, Game vs. WAT A: 0 pts]",,,588,-0.0729261968416,0
Kristoffer Nordfeldt,SWA,4.4,,Goalkeeper,NOR-A BOU-H LIV-A,"[Game vs. STK H: 0 pts, Game vs. AVL A: 0 pts, Game vs. ARS H: 0 pts]",,,396,-0.0745200124683,0
